time,ref_q1,ref_q2,ref_q3,ref_q4,ref_q5,ref_q6,q1,q2,q3,q4,q5,q6,vel_q1,vel_q2,vel_q3,vel_q4,vel_q5,vel_q6,tau1,tau2,tau3,tau4,tau5,tau6,acc_q1,acc_q2,acc_q3,acc_q4,acc_q5,acc_q6
16.816000,0.349580,0.071370,-0.401067,1.276673,0.087395,-0.000894,0.322919,0.065715,-0.404944,1.253635,0.116286,-0.033616,-1.764711,0.502763,-0.488336,-1.464401,-0.462997,0.902025,5.206994,1.174122,0.381988,3.470915,-0.289179,0.324110,-2.136857,1.161370,1.630844,-1.405032,-0.469777,-0.191822
16.820000,0.342132,0.073516,-0.403026,1.270855,0.085533,0.002625,0.315839,0.067738,-0.406881,1.247763,0.114430,-0.030010,-1.773126,0.507372,-0.481817,-1.469935,-0.464764,0.901148,5.135657,1.196849,0.378628,3.479243,-0.289222,0.323356,-2.084271,1.146445,1.628640,-1.374562,-0.457174,-0.227165
16.824000,0.334657,0.075674,-0.404962,1.265015,0.083664,0.006144,0.308726,0.069778,-0.408792,1.241870,0.112566,-0.026408,-1.781326,0.511914,-0.475307,-1.475337,-0.466483,0.900138,5.065561,1.218496,0.375006,3.487721,-0.289262,0.322641,-2.029717,1.128965,1.626243,-1.340405,-0.444543,-0.260871
16.828000,0.327157,0.077845,-0.406876,1.259155,0.081789,0.009661,0.301580,0.071837,-0.410677,1.235955,0.110696,-0.022811,-1.789303,0.516380,-0.468807,-1.480594,-0.468154,0.899001,4.996637,1.239118,0.371137,3.496314,-0.289302,0.321964,-1.973363,1.109071,1.623683,-1.302524,-0.431909,-0.292772
16.832000,0.319631,0.080028,-0.408766,1.253276,0.079908,0.013178,0.294404,0.073914,-0.412536,1.230020,0.108820,-0.019218,-1.797051,0.520762,-0.462318,-1.485690,-0.469776,0.897744,4.928810,1.258774,0.367036,3.504977,-0.289341,0.321324,-1.915364,1.086911,1.620971,-1.260971,-0.419287,-0.322732
16.836000,0.312081,0.082224,-0.410633,1.247377,0.078020,0.016692,0.287197,0.076008,-0.414369,1.224065,0.106937,-0.015630,-1.804562,0.525049,-0.455841,-1.490611,-0.471351,0.896375,4.862003,1.277530,0.362719,3.513657,-0.289380,0.320721,-1.855854,1.062638,1.618102,-1.215877,-0.406681,-0.350649
16.840000,0.304506,0.084432,-0.412477,1.241460,0.076126,0.020205,0.279960,0.078118,-0.416176,1.218091,0.105047,-0.012049,-1.811832,0.529234,-0.449375,-1.495344,-0.472876,0.894903,4.796133,1.295461,0.358203,3.522296,-0.289419,0.320153,-1.794951,1.036408,1.615055,-1.167451,-0.394089,-0.376459
16.844000,0.296908,0.086652,-0.414297,1.235524,0.074227,0.023715,0.272695,0.080245,-0.417957,1.212098,0.103152,-0.008473,-1.818856,0.533310,-0.442922,-1.499876,-0.474354,0.893336,4.731116,1.312642,0.353503,3.530826,-0.289458,0.319618,-1.732757,1.008380,1.611803,-1.115972,-0.381501,-0.400138
16.848000,0.289287,0.088884,-0.416093,1.229570,0.072322,0.027222,0.265403,0.082389,-0.419713,1.206088,0.101251,-0.004904,-1.825627,0.537270,-0.436484,-1.504196,-0.475783,0.891682,4.666862,1.329157,0.348635,3.539176,-0.289499,0.319114,-1.669363,0.978712,1.608315,-1.061772,-0.368900,-0.421701
16.852000,0.281643,0.091128,-0.417866,1.223598,0.070411,0.030726,0.258084,0.084547,-0.421443,1.200061,0.099345,-0.001341,-1.832142,0.541107,-0.430059,-1.508293,-0.477165,0.889949,4.603282,1.345092,0.343617,3.547270,-0.289542,0.318640,-1.604847,0.947561,1.604560,-1.005233,-0.356268,-0.441204
16.856000,0.273978,0.093384,-0.419616,1.217610,0.068494,0.034225,0.250740,0.086721,-0.423147,1.194018,0.097433,0.002214,-1.838397,0.544817,-0.423651,-1.512159,-0.478497,0.888146,4.540280,1.360537,0.338465,3.555031,-0.289586,0.318191,-1.539282,0.915080,1.600509,-0.946770,-0.343582,-0.458738
16.860000,0.266292,0.095652,-0.421341,1.211605,0.066573,0.037720,0.243371,0.088909,-0.424826,1.187960,0.095516,0.005762,-1.844387,0.548393,-0.417260,-1.515788,-0.479781,0.886280,4.477760,1.375586,0.333198,3.562376,-0.289633,0.317766,-1.472733,0.881420,1.596142,-0.886820,-0.330822,-0.474428
16.864000,0.258584,0.097931,-0.423042,1.205583,0.064646,0.041211,0.235979,0.091112,-0.426479,1.181888,0.093593,0.009302,-1.850108,0.551832,-0.410887,-1.519175,-0.481016,0.884357,4.415623,1.390336,0.327834,3.569225,-0.289683,0.317362,-1.405266,0.846730,1.591449,-0.825831,-0.317967,-0.488430
16.868000,0.250857,0.100223,-0.424720,1.199547,0.062714,0.044696,0.228565,0.093327,-0.428106,1.175804,0.091666,0.012834,-1.855557,0.555131,-0.404535,-1.522316,-0.482201,0.882383,4.353767,1.404884,0.322392,3.575497,-0.289737,0.316974,-1.336947,0.811154,1.586432,-0.764247,-0.304998,-0.500925
16.872000,0.243111,0.102525,-0.426373,1.193495,0.060778,0.048175,0.221130,0.095556,-0.429709,1.169707,0.089735,0.016359,-1.860731,0.558285,-0.398203,-1.525211,-0.483336,0.880365,4.292088,1.419332,0.316890,3.581113,-0.289794,0.316600,-1.267846,0.774835,1.581106,-0.702499,-0.291903,-0.512116
16.876000,0.235346,0.104839,-0.428002,1.187428,0.058836,0.051649,0.213674,0.097796,-0.431286,1.163600,0.087799,0.019875,-1.865626,0.561292,-0.391893,-1.527860,-0.484421,0.878307,4.230482,1.433781,0.311349,3.585994,-0.289857,0.316237,-1.198039,0.737911,1.575501,-0.640994,-0.278671,-0.522219
16.880000,0.227562,0.107165,-0.429607,1.181347,0.056890,0.055115,0.206200,0.100049,-0.432838,1.157482,0.085858,0.023383,-1.870241,0.564151,-0.385606,-1.530265,-0.485454,0.876212,4.168842,1.448334,0.305787,3.590067,-0.289924,0.315880,-1.127610,0.700519,1.569664,-0.580107,-0.265300,-0.531460
16.884000,0.219761,0.109502,-0.431187,1.175252,0.054940,0.058575,0.198708,0.102312,-0.434364,1.151356,0.083914,0.026883,-1.874573,0.566859,-0.379344,-1.532429,-0.486436,0.874083,4.107059,1.463095,0.300224,3.593261,-0.289998,0.315527,-1.056651,0.662798,1.563652,-0.520173,-0.251794,-0.540068
16.888000,0.211943,0.111850,-0.432742,1.169145,0.052986,0.062027,0.191200,0.104586,-0.435866,1.145221,0.081966,0.030373,-1.878620,0.569415,-0.373106,-1.534356,-0.487366,0.871923,4.045025,1.478168,0.294679,3.595510,-0.290078,0.315174,-0.985267,0.624882,1.557538,-0.461481,-0.238163,-0.548269
16.892000,0.204108,0.114209,-0.434274,1.163024,0.051027,0.065471,0.183676,0.106870,-0.437343,1.139079,0.080014,0.033856,-1.882380,0.571820,-0.366893,-1.536053,-0.488243,0.869732,3.982630,1.493656,0.289170,3.596753,-0.290165,0.314818,-0.913573,0.586908,1.551403,-0.404271,-0.224424,-0.556283
16.896000,0.196258,0.116579,-0.435780,1.156891,0.049064,0.068907,0.176138,0.109163,-0.438795,1.132931,0.078059,0.037329,-1.885854,0.574073,-0.360704,-1.537526,-0.489068,0.867510,3.919766,1.509662,0.283715,3.596933,-0.290260,0.314455,-0.841693,0.549014,1.545339,-0.348732,-0.210600,-0.564316
16.900000,0.188392,0.118960,-0.437262,1.150746,0.047098,0.072334,0.168586,0.111464,-0.440222,1.126778,0.076101,0.040793,-1.889039,0.576176,-0.354539,-1.538781,-0.489839,0.865257,3.856323,1.526288,0.278333,3.596000,-0.290364,0.314083,-0.769766,0.511338,1.539443,-0.295001,-0.196719,-0.572559
16.904000,0.180512,0.121352,-0.438718,1.144589,0.045128,0.075752,0.161023,0.113774,-0.441625,1.120620,0.074140,0.044249,-1.891937,0.578128,-0.348398,-1.539826,-0.490557,0.862972,3.792193,1.543632,0.273038,3.593907,-0.290476,0.313698,-0.697935,0.474020,1.533813,-0.243165,-0.182816,-0.581181
16.908000,0.172618,0.123754,-0.440150,1.138422,0.043155,0.079160,0.153448,0.116091,-0.443004,1.114459,0.072176,0.047695,-1.894548,0.579932,-0.342278,-1.540669,-0.491221,0.860652,3.727270,1.561794,0.267846,3.590613,-0.290598,0.313298,-0.626355,0.437202,1.528549,-0.193263,-0.168926,-0.590330
16.912000,0.164711,0.126167,-0.441557,1.132245,0.041178,0.082557,0.145864,0.118415,-0.444357,1.108294,0.070210,0.051131,-1.896874,0.581591,-0.336178,-1.541317,-0.491833,0.858296,3.661449,1.580869,0.262771,3.586082,-0.290731,0.312880,-0.555186,0.401027,1.523748,-0.145290,-0.155091,-0.600128
16.916000,0.156791,0.128591,-0.442939,1.126057,0.039198,0.085945,0.138271,0.120745,-0.445687,1.102128,0.068241,0.054558,-1.898917,0.583107,-0.330097,-1.541779,-0.492391,0.855901,3.594628,1.600948,0.257824,3.580282,-0.290874,0.312442,-0.484592,0.365638,1.519500,-0.099205,-0.141352,-0.610673
16.920000,0.148858,0.131025,-0.444295,1.119860,0.037215,0.089321,0.130671,0.123081,-0.446992,1.095960,0.066270,0.057976,-1.900679,0.584483,-0.324031,-1.542061,-0.492897,0.853463,3.526708,1.622121,0.253017,3.573187,-0.291028,0.311982,-0.414739,0.331179,1.515888,-0.054933,-0.127750,-0.622037
16.924000,0.140914,0.133470,-0.445627,1.113654,0.035229,0.092686,0.123065,0.125422,-0.448273,1.089792,0.064298,0.061383,-1.902164,0.585725,-0.317978,-1.542170,-0.493352,0.850979,3.457593,1.644472,0.248359,3.564773,-0.291195,0.311497,-0.345794,0.297794,1.512985,-0.012376,-0.114326,-0.634266
16.928000,0.132960,0.135924,-0.446933,1.107439,0.033240,0.096039,0.115453,0.127768,-0.449530,1.083623,0.062323,0.064781,-1.903375,0.586836,-0.311934,-1.542114,-0.493755,0.848446,3.387192,1.668083,0.243857,3.555020,-0.291373,0.310986,-0.277920,0.265624,1.510849,0.028585,-0.101119,-0.647385
16.932000,0.124995,0.138389,-0.448213,1.101216,0.031249,0.099380,0.107837,0.130118,-0.450763,1.077455,0.060347,0.068168,-1.904319,0.587821,-0.305898,-1.541898,-0.494108,0.845860,3.315417,1.693029,0.239516,3.543912,-0.291564,0.310447,-0.211277,0.234806,1.509527,0.068079,-0.088164,-0.661396
16.936000,0.117020,0.140864,-0.449468,1.094986,0.029255,0.102708,0.100218,0.132471,-0.451971,1.071288,0.058370,0.071545,-1.904999,0.588687,-0.299865,-1.541527,-0.494412,0.843217,3.242187,1.719381,0.235341,3.531435,-0.291768,0.309878,-0.146015,0.205475,1.509051,0.106240,-0.075492,-0.676285
16.940000,0.109036,0.143349,-0.450698,1.088749,0.027259,0.106023,0.092597,0.134828,-0.453156,1.065124,0.056392,0.074911,-1.905422,0.589440,-0.293831,-1.541008,-0.494668,0.840515,3.167425,1.747203,0.231334,3.517578,-0.291984,0.309279,-0.082277,0.177756,1.509439,0.143199,-0.063131,-0.692018
16.944000,0.101044,0.145843,-0.451902,1.082505,0.025261,0.109324,0.084975,0.137187,-0.454316,1.058961,0.054413,0.078266,-1.905594,0.590086,-0.287794,-1.540343,-0.494878,0.837750,3.091061,1.776554,0.227496,3.502331,-0.292214,0.308648,-0.020196,0.151769,1.510694,0.179083,-0.051100,-0.708554
16.948000,0.093044,0.148347,-0.453080,1.076255,0.023261,0.112612,0.077352,0.139549,-0.455452,1.052802,0.052433,0.081610,-1.905522,0.590633,-0.281750,-1.539537,-0.495042,0.834920,3.013029,1.807488,0.223826,3.485688,-0.292457,0.307983,0.040111,0.127626,1.512806,0.214002,-0.039417,-0.725841
16.952000,0.085037,0.150861,-0.454232,1.069999,0.021259,0.115885,0.069731,0.141913,-0.456564,1.046646,0.050452,0.084943,-1.905213,0.591088,-0.275696,-1.538595,-0.495162,0.832020,2.933272,1.840049,0.220321,3.467643,-0.292714,0.307284,0.098537,0.105425,1.515752,0.248053,-0.028091,-0.743822
16.956000,0.077023,0.153385,-0.455359,1.063739,0.019256,0.119143,0.062111,0.144278,-0.457651,1.040494,0.048471,0.088263,-1.904676,0.591460,-0.269628,-1.537518,-0.495240,0.829049,2.851739,1.874278,0.216979,3.448193,-0.292984,0.306550,0.154992,0.085256,1.519497,0.281314,-0.017128,-0.762439
16.960000,0.069004,0.155918,-0.456460,1.057473,0.017251,0.122386,0.054495,0.146645,-0.458715,1.034347,0.046490,0.091572,-1.903918,0.591756,-0.263544,-1.536310,-0.495276,0.826005,2.768385,1.910207,0.213794,3.427335,-0.293267,0.305779,0.209398,0.067193,1.523998,0.313841,-0.006526,-0.781635
16.964000,0.060978,0.158460,-0.457535,1.051204,0.015245,0.125613,0.046881,0.149012,-0.459754,1.028205,0.044509,0.094868,-1.902948,0.591985,-0.257439,-1.534974,-0.495272,0.822884,2.683173,1.947860,0.210760,3.405068,-0.293563,0.304972,0.261696,0.051299,1.529203,0.345667,0.003719,-0.801357
16.968000,0.052949,0.161012,-0.458583,1.044930,0.013237,0.128824,0.039272,0.151381,-0.460768,1.022069,0.042528,0.098151,-1.901774,0.592156,-0.251313,-1.533513,-0.495230,0.819686,2.596072,1.987254,0.207871,3.381393,-0.293872,0.304127,0.311838,0.037621,1.535055,0.376806,0.013616,-0.821561
16.972000,0.044915,0.163573,-0.459606,1.038654,0.011229,0.132019,0.031669,0.153750,-0.461758,1.015939,0.040548,0.101422,-1.900405,0.592278,-0.245161,-1.531930,-0.495151,0.816409,2.507060,2.028401,0.205120,3.356313,-0.294193,0.303245,0.359794,0.026191,1.541492,0.407250,0.023180,-0.842208
16.976000,0.036877,0.166142,-0.460603,1.032375,0.009219,0.135197,0.024071,0.156119,-0.462723,1.009815,0.038567,0.104679,-1.898849,0.592360,-0.238983,-1.530227,-0.495035,0.813050,2.416120,2.071302,0.202497,3.329832,-0.294528,0.302323,0.405547,0.017027,1.548451,0.436972,0.032425,-0.863272
16.980000,0.028837,0.168721,-0.461573,1.026093,0.007209,0.138357,0.016480,0.158488,-0.463664,1.003699,0.036588,0.107923,-1.897116,0.592411,-0.232775,-1.528407,-0.494885,0.809608,2.323244,2.115954,0.199994,3.301956,-0.294874,0.301362,0.449091,0.010132,1.555867,0.465930,0.041369,-0.884736
16.984000,0.020795,0.171309,-0.462517,1.019810,0.005199,0.141500,0.008896,0.160858,-0.464579,0.997590,0.034608,0.111152,-1.895214,0.592440,-0.226538,-1.526473,-0.494702,0.806082,2.228430,2.162343,0.197602,3.272693,-0.295232,0.300362,0.490435,0.005494,1.563677,0.494070,0.050031,-0.906595
16.988000,0.012751,0.173905,-0.463435,1.013526,0.003188,0.144625,0.001320,0.163228,-0.465470,0.991489,0.032630,0.114368,-1.893153,0.592456,-0.220268,-1.524430,-0.494485,0.802471,2.131684,2.210451,0.195310,3.242055,-0.295601,0.299322,0.529598,0.003087,1.571820,0.521326,0.058431,-0.928853
16.992000,0.004706,0.176510,-0.464327,1.007241,0.001176,0.147731,-0.006247,0.165598,-0.466335,0.985397,0.030653,0.117568,-1.890940,0.592467,-0.213965,-1.522280,-0.494237,0.798771,2.033018,2.260252,0.193109,3.210054,-0.295981,0.298241,0.566607,0.002872,1.580238,0.547631,0.066588,-0.951525
16.996000,-0.003340,0.179123,-0.465192,1.000955,-0.000835,0.150819,-0.013805,0.167968,-0.467175,0.979313,0.028677,0.120754,-1.888584,0.592484,-0.207628,-1.520028,-0.493959,0.794983,1.932450,2.311712,0.190988,3.176706,-0.296372,0.297121,0.601500,0.004798,1.588877,0.572913,0.074521,-0.974634
17.000000,-0.011385,0.181745,-0.466030,0.994670,-0.002846,0.153887,-0.021353,0.170338,-0.467990,0.973239,0.026702,0.123924,-1.886094,0.592513,-0.201256,-1.517677,-0.493650,0.791103,1.830006,2.364792,0.188936,3.142031,-0.296772,0.295960,0.634319,0.008801,1.597687,0.597104,0.082247,-0.998210
17.004000,-0.019429,0.184376,-0.466842,0.988385,-0.004857,0.156935,-0.028891,0.172708,-0.468779,0.967175,0.024728,0.127078,-1.883478,0.592563,-0.194848,-1.515233,-0.493312,0.787130,1.725718,2.419447,0.186944,3.106049,-0.297183,0.294759,0.665116,0.014809,1.606623,0.620143,0.089784,-1.022288
17.008000,-0.027472,0.187014,-0.467628,0.982102,-0.006868,0.159963,-0.036418,0.175078,-0.469542,0.961120,0.022756,0.130217,-1.880743,0.592642,-0.188405,-1.512700,-0.492945,0.783063,1.619625,2.475624,0.184999,3.068786,-0.297602,0.293518,0.693944,0.022738,1.615644,0.641975,0.097147,-1.046906
17.012000,-0.035513,0.189661,-0.468387,0.975820,-0.008878,0.162971,-0.043934,0.177449,-0.470279,0.955076,0.020785,0.133339,-1.877898,0.592758,-0.181925,-1.510084,-0.492551,0.778898,1.511768,2.533266,0.183091,3.030270,-0.298030,0.292237,0.720863,0.032500,1.624712,0.662561,0.104347,-1.072103
17.016000,-0.043550,0.192315,-0.469120,0.969541,-0.010888,0.165958,-0.051438,0.179821,-0.470991,0.949042,0.018816,0.136444,-1.874950,0.592917,-0.175410,-1.507388,-0.492130,0.774634,1.402199,2.592309,0.181209,2.990531,-0.298466,0.290918,0.745933,0.043998,1.633792,0.681873,0.111399,-1.097914
17.020000,-0.051585,0.194978,-0.469825,0.963264,-0.012896,0.168924,-0.058930,0.182193,-0.471676,0.943019,0.016848,0.139531,-1.871906,0.593125,-0.168858,-1.504619,-0.491681,0.770268,1.290972,2.652686,0.179343,2.949605,-0.298909,0.289560,0.769220,0.057128,1.642855,0.699899,0.118311,-1.124374
17.024000,-0.059615,0.197648,-0.470504,0.956990,-0.014904,0.171868,-0.066410,0.184566,-0.472335,0.937008,0.014883,0.142601,-1.868774,0.593391,-0.162270,-1.501781,-0.491207,0.765797,1.178148,2.714325,0.177481,2.907529,-0.299359,0.288165,0.790788,0.071785,1.651872,0.716645,0.125093,-1.151511
17.028000,-0.067641,0.200326,-0.471157,0.950720,-0.016910,0.174790,-0.073877,0.186940,-0.472968,0.931008,0.012919,0.145653,-1.865559,0.593718,-0.155646,-1.498879,-0.490706,0.761219,1.063791,2.777147,0.175613,2.864342,-0.299815,0.286733,0.810706,0.087858,1.660814,0.732133,0.131753,-1.179346
17.032000,-0.075662,0.203012,-0.471782,0.944453,-0.018916,0.177690,-0.081331,0.189316,-0.473573,0.925020,0.010958,0.148686,-1.862268,0.594113,-0.148987,-1.495919,-0.490181,0.756530,0.947972,2.841073,0.173727,2.820089,-0.300277,0.285266,0.829042,0.105233,1.669655,0.746400,0.138299,-1.207890
17.036000,-0.083677,0.205705,-0.472381,0.938192,-0.020919,0.180567,-0.088772,0.191694,-0.474153,0.919044,0.008998,0.151700,-1.858908,0.594580,-0.142292,-1.492905,-0.489630,0.751729,0.830765,2.906018,0.171815,2.774814,-0.300744,0.283765,0.845865,0.123796,1.678370,0.759503,0.144738,-1.237147
17.040000,-0.091685,0.208405,-0.472953,0.931935,-0.022921,0.183421,-0.096199,0.194073,-0.474705,0.913080,0.007041,0.154695,-1.855484,0.595124,-0.135564,-1.489842,-0.489055,0.746812,0.712250,2.971894,0.169865,2.728567,-0.301216,0.282231,0.861248,0.143430,1.686931,0.771510,0.151078,-1.267108
17.044000,-0.099686,0.211113,-0.473498,0.925684,-0.024922,0.186252,-0.103612,0.196455,-0.475230,0.907128,0.005086,0.157669,-1.852002,0.595749,-0.128801,-1.486734,-0.488456,0.741776,0.592509,3.038611,0.167868,2.681397,-0.301691,0.280665,0.875261,0.164018,1.695312,0.782501,0.157326,-1.297755
17.048000,-0.107680,0.213828,-0.474016,0.919439,-0.026920,0.189059,-0.111011,0.198840,-0.475729,0.901189,0.003134,0.160624,-1.848468,0.596459,-0.122006,-1.483584,-0.487833,0.736619,0.471629,3.106076,0.165813,2.633356,-0.302170,0.279070,0.887978,0.185442,1.703485,0.792571,0.163491,-1.329059
17.052000,-0.115665,0.216550,-0.474507,0.913201,-0.028916,0.191841,-0.118396,0.201228,-0.476200,0.895263,0.001185,0.163557,-1.844885,0.597256,-0.115179,-1.480396,-0.487187,0.731339,0.349701,3.174195,0.163692,2.584498,-0.302651,0.277447,0.899476,0.207585,1.711420,0.801819,0.169582,-1.360980
17.056000,-0.123641,0.219279,-0.474971,0.906969,-0.030910,0.194599,-0.125767,0.203619,-0.476643,0.889349,-0.000763,0.166469,-1.841260,0.598143,-0.108320,-1.477174,-0.486517,0.725933,0.226818,3.242871,0.161496,2.534879,-0.303134,0.275799,0.909830,0.230330,1.719089,0.810352,0.175609,-1.393470
17.060000,-0.131608,0.222015,-0.475408,0.900745,-0.032902,0.197332,-0.133123,0.206014,-0.477059,0.883449,-0.002707,0.169359,-1.837595,0.599123,-0.101432,-1.473919,-0.485825,0.720399,0.103077,3.312006,0.159215,2.484552,-0.303618,0.274126,0.919119,0.253558,1.726462,0.818282,0.181583,-1.426470
17.064000,-0.139565,0.224757,-0.475818,0.894529,-0.034891,0.200040,-0.140464,0.208413,-0.477448,0.877561,-0.004648,0.172226,-1.833896,0.600196,-0.094515,-1.470634,-0.485109,0.714735,-0.021423,3.381503,0.156843,2.433576,-0.304103,0.272431,0.927426,0.277153,1.733508,0.825719,0.187516,-1.459916
17.068000,-0.147510,0.227506,-0.476201,0.888322,-0.036878,0.202722,-0.147790,0.210817,-0.477809,0.871687,-0.006587,0.175070,-1.830166,0.601364,-0.087571,-1.467321,-0.484371,0.708940,-0.146579,3.451261,0.154372,2.382008,-0.304588,0.270717,0.934834,0.301000,1.740196,0.832774,0.193423,-1.493736
17.072000,-0.155445,0.230262,-0.476557,0.882123,-0.038861,0.205379,-0.155101,0.213226,-0.478141,0.865826,-0.008523,0.177891,-1.826408,0.602628,-0.080601,-1.463980,-0.483611,0.703012,-0.272288,3.521181,0.151794,2.329903,-0.305072,0.268985,0.941431,0.324983,1.746499,0.839556,0.199316,-1.527855
17.076000,-0.163367,0.233024,-0.476886,0.875934,-0.040842,0.208009,-0.162398,0.215639,-0.478446,0.859979,-0.010455,0.180688,-1.822626,0.603988,-0.073607,-1.460613,-0.482827,0.696951,-0.398443,3.591164,0.149104,2.277320,-0.305555,0.267237,0.947304,0.348987,1.752386,0.846168,0.205211,-1.562194
17.080000,-0.171277,0.235792,-0.477188,0.869755,-0.042819,0.210612,-0.169678,0.218059,-0.478726,0.854145,-0.012386,0.183461,-1.818680,0.605664,-0.067764,-1.457265,-0.483026,0.690751,-0.525094,3.660869,0.147479,2.224363,-0.305929,0.265477,1.008580,0.459808,1.293751,0.835254,-0.166541,-1.598371
17.084000,-0.179173,0.238567,-0.477463,0.863585,-0.044793,0.213189,-0.176943,0.220487,-0.478985,0.848324,-0.014321,0.186208,-1.814532,0.607719,-0.063434,-1.453942,-0.483873,0.684406,-0.652450,3.729704,0.148956,2.171168,-0.306101,0.263707,1.051477,0.543481,0.971635,0.832160,-0.223326,-1.636112
17.088000,-0.187055,0.241348,-0.477710,0.857427,-0.046764,0.215738,-0.184190,0.222924,-0.479231,0.842517,-0.016258,0.188929,-1.810254,0.610048,-0.060093,-1.450614,-0.484514,0.677913,-0.780414,3.797543,0.153236,2.117769,-0.306207,0.261931,1.078414,0.603485,0.764466,0.835853,-0.121927,-1.674328
17.092000,-0.194923,0.244134,-0.477930,0.851280,-0.048731,0.218260,-0.191420,0.225370,-0.479464,0.836722,-0.018196,0.191624,-1.805898,0.612571,-0.057370,-1.447259,-0.484618,0.671271,-0.908867,3.864299,0.160051,2.064190,-0.306328,0.260152,1.093666,0.646060,0.637758,0.844604,0.030430,-1.712106
17.096000,-0.202776,0.246927,-0.478124,0.845145,-0.050694,0.220754,-0.198633,0.227827,-0.479688,0.830942,-0.020134,0.194292,-1.801504,0.615231,-0.055009,-1.443860,-0.484134,0.664485,-1.037674,3.929904,0.169185,2.010456,-0.306499,0.258373,1.100441,0.675728,0.567231,0.857002,0.178034,-1.748757
17.100000,-0.210614,0.249725,-0.478290,0.839022,-0.052653,0.223219,-0.205828,0.230295,-0.479902,0.825175,-0.022068,0.196933,-1.797098,0.617984,-0.052828,-1.440404,-0.483146,0.657559,-1.166693,3.994311,0.180458,1.956590,-0.306733,0.256595,1.101166,0.695773,0.535759,0.871884,0.296247,-1.783832
